Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,patient_id,Platform,ReleaseDate,create_date,version,Sample Name,selection_marker,source_name,SRA Study,tissue
SRR17763179,RNA-Seq,84,874693260,PRJNA800731,SAMN25279522,408524930,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925655,GSM5837522,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt02001,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:50:00Z,1,GSM5837522,CD45+,Peripheral blood,SRP356854,Blood
SRR17763180,RNA-Seq,84,867104028,PRJNA800731,SAMN25279523,405825156,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925261,GSM5837523,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03013,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:49:00Z,1,GSM5837523,CD90+,Forearm skin,SRP356854,Skin
SRR17763181,RNA-Seq,84,897037260,PRJNA800731,SAMN25279524,415785894,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925262,GSM5837524,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01036,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:49:00Z,1,GSM5837524,CD90+,Forearm skin,SRP356854,Skin
SRR17763182,RNA-Seq,84,915033756,PRJNA800731,SAMN25279525,426442350,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925263,GSM5837525,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01036,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:49:00Z,1,GSM5837525,CD45+,Forearm skin,SRP356854,Skin
SRR17763183,RNA-Seq,84,1016121540,PRJNA800731,SAMN25279526,471698241,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925264,GSM5837526,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01036,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:50:00Z,1,GSM5837526,CD90+,Forearm skin,SRP356854,Skin
SRR17763184,RNA-Seq,84,837151644,PRJNA800731,SAMN25279527,391767819,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925265,GSM5837527,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01037,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:48:00Z,1,GSM5837527,CD90+,Forearm skin,SRP356854,Skin
SRR17763185,RNA-Seq,84,1004727528,PRJNA800731,SAMN25279530,464867785,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925266,GSM5837528,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl009,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:50:00Z,1,GSM5837528,CD90+,Forearm skin,SRP356854,Skin
SRR17763186,RNA-Seq,84,918861888,PRJNA800731,SAMN25279531,422831817,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925267,GSM5837529,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01031,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:49:00Z,1,GSM5837529,CD45+,Peripheral blood,SRP356854,Blood
SRR17763187,RNA-Seq,84,828960552,PRJNA800731,SAMN25279532,385808380,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925268,GSM5837530,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01031,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:48:00Z,1,GSM5837530,CD45+,Peripheral blood,SRP356854,Blood
SRR17763188,RNA-Seq,84,939323784,PRJNA800731,SAMN25279533,436666260,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925656,GSM5837531,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01034,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:50:00Z,1,GSM5837531,CD45+,Peripheral blood,SRP356854,Blood
SRR17763189,RNA-Seq,84,914270784,PRJNA800731,SAMN25279534,423854296,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925657,GSM5837532,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03014,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:49:00Z,1,GSM5837532,CD45+,Peripheral blood,SRP356854,Blood
SRR17763190,RNA-Seq,84,768231324,PRJNA800731,SAMN25279540,359171485,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925658,GSM5837533,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01036,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:49:00Z,1,GSM5837533,CD45+,Peripheral blood,SRP356854,Blood
SRR17763191,RNA-Seq,84,859845924,PRJNA800731,SAMN25279541,398457678,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925659,GSM5837534,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01037,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:50:00Z,1,GSM5837534,CD45+,Forearm skin,SRP356854,Skin
SRR17763192,RNA-Seq,84,984246816,PRJNA800731,SAMN25279528,455785187,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925660,GSM5837535,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01034,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:49:00Z,1,GSM5837535,CD45+,Peripheral blood,SRP356854,Blood
SRR17763193,RNA-Seq,84,827196300,PRJNA800731,SAMN25279529,379030531,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925661,GSM5837536,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03020,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:49:00Z,1,GSM5837536,CD90+,Forearm skin,SRP356854,Skin
SRR17763194,RNA-Seq,84,823270224,PRJNA800731,SAMN25279542,379226273,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925662,GSM5837537,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03020,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:49:00Z,1,GSM5837537,CD90+,Forearm skin,SRP356854,Skin
SRR17763195,RNA-Seq,84,830216352,PRJNA800731,SAMN25279543,379510051,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925663,GSM5837538,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03020,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:51:00Z,1,GSM5837538,CD90+,Forearm skin,SRP356854,Skin
SRR17763196,RNA-Seq,84,773282580,PRJNA800731,SAMN25279544,358106110,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925832,GSM5837539,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03020,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:49:00Z,1,GSM5837539,CD90+,Forearm skin,SRP356854,Skin
SRR17763197,RNA-Seq,84,982866864,PRJNA800731,SAMN25279545,449029297,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925833,GSM5837540,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03021,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:50:00Z,1,GSM5837540,CD90+,Forearm skin,SRP356854,Skin
SRR17763198,RNA-Seq,84,836089968,PRJNA800731,SAMN25279546,386080689,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925834,GSM5837541,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03021,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:49:00Z,1,GSM5837541,CD90+,Forearm skin,SRP356854,Skin
SRR17763199,RNA-Seq,84,955707900,PRJNA800731,SAMN25279547,437125344,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925835,GSM5837542,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01031,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:51:00Z,1,GSM5837542,CD45+,Peripheral blood,SRP356854,Blood
SRR17763200,RNA-Seq,76,961066512,PRJNA800731,SAMN25279210,395428575,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925197,GSM5837171,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01054,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:51:00Z,1,GSM5837171,CD90+,Forearm skin,SRP356854,Skin
SRR17763201,RNA-Seq,76,915670192,PRJNA800731,SAMN25279211,379537359,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925198,GSM5837172,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01054,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:50:00Z,1,GSM5837172,CD90+,Forearm skin,SRP356854,Skin
SRR17763202,RNA-Seq,76,981058008,PRJNA800731,SAMN25279212,402442101,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925199,GSM5837173,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01054,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:51:00Z,1,GSM5837173,Peri_Vas,Forearm skin,SRP356854,Skin
SRR17763203,RNA-Seq,76,977576752,PRJNA800731,SAMN25279213,403435543,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925200,GSM5837174,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01054,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:51:00Z,1,GSM5837174,Peri_Vas,Forearm skin,SRP356854,Skin
SRR17763204,RNA-Seq,76,1096223620,PRJNA800731,SAMN25279214,451651999,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925201,GSM5837175,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01054,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:51:00Z,1,GSM5837175,Peri_Vas,Forearm skin,SRP356854,Skin
SRR17763205,RNA-Seq,76,1184951872,PRJNA800731,SAMN25279215,484563467,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925202,GSM5837176,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01054,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:52:00Z,1,GSM5837176,CD90+LGR5+DPP4+,Forearm skin,SRP356854,Skin
SRR17763206,RNA-Seq,76,1162774008,PRJNA800731,SAMN25279216,477408449,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925203,GSM5837177,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Morphea_pt001,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:51:00Z,1,GSM5837177,CD90+,Forearm skin,SRP356854,Skin
SRR17763207,RNA-Seq,76,918382252,PRJNA800731,SAMN25279217,378916084,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925204,GSM5837178,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Control,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:51:00Z,1,GSM5837178,CD90-CD45-,Forearm skin,SRP356854,Skin
SRR17763208,RNA-Seq,76,607897324,PRJNA800731,SAMN25279218,250252247,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925720,GSM5837179,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl_pool,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:49:00Z,1,GSM5837179,CD90+,Forearm skin,SRP356854,Skin
SRR17763209,RNA-Seq,107,442895363,PRJNA800731,SAMN25279219,150501122,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925721,GSM5837180,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01020,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:48:00Z,1,GSM5837180,CD90+,Forearm skin,SRP356854,Skin
SRR17763210,RNA-Seq,107,491145301,PRJNA800731,SAMN25279220,166217939,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925722,GSM5837181,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01020,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:47:00Z,1,GSM5837181,CD90+,Forearm skin,SRP356854,Skin
SRR17763211,RNA-Seq,107,567325021,PRJNA800731,SAMN25279221,192516655,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925723,GSM5837182,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01020,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:48:00Z,1,GSM5837182,Peri_Vas,Forearm skin,SRP356854,Skin
SRR17763212,RNA-Seq,107,529175134,PRJNA800731,SAMN25279222,178799117,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925724,GSM5837183,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01020,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:48:00Z,1,GSM5837183,Peri_Vas,Forearm skin,SRP356854,Skin
SRR17763213,RNA-Seq,107,680214943,PRJNA800731,SAMN25279223,229552177,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925725,GSM5837184,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01020,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:49:00Z,1,GSM5837184,Peri_Vas,Forearm skin,SRP356854,Skin
SRR17763214,RNA-Seq,107,528625689,PRJNA800731,SAMN25279224,177801011,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925726,GSM5837185,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01020,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:48:00Z,1,GSM5837185,CD90-CD45-,Forearm skin,SRP356854,Skin
SRR17763215,RNA-Seq,107,488923981,PRJNA800731,SAMN25279225,164948548,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925727,GSM5837186,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Morphea_pt002,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:48:00Z,1,GSM5837186,CD90+,Forearm skin,SRP356854,Skin
SRR17763216,RNA-Seq,107,356838901,PRJNA800731,SAMN25279226,120511516,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925424,GSM5837187,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Morphea_pt002,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:47:00Z,1,GSM5837187,CD90+,Forearm skin,SRP356854,Skin
SRR17763217,RNA-Seq,107,726871116,PRJNA800731,SAMN25279227,251833418,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925425,GSM5837188,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,GVHD_pt008,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:49:00Z,1,GSM5837188,CD90+,Forearm skin,SRP356854,Skin
SRR17763218,RNA-Seq,107,707911144,PRJNA800731,SAMN25279228,243206828,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925426,GSM5837189,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,GVHD_pt008,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:49:00Z,1,GSM5837189,CD90+,Forearm skin,SRP356854,Skin
SRR17763219,RNA-Seq,107,633352367,PRJNA800731,SAMN25279229,218923882,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925427,GSM5837190,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,GVHD_pt008,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:49:00Z,1,GSM5837190,CD45+,Forearm skin,SRP356854,Skin
SRR17763220,RNA-Seq,107,554427669,PRJNA800731,SAMN25279230,189819089,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925428,GSM5837191,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Morphea_pt003,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:48:00Z,1,GSM5837191,CD90+,Forearm skin,SRP356854,Skin
SRR17763221,RNA-Seq,107,651767709,PRJNA800731,SAMN25279231,223867793,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925429,GSM5837192,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Morphea_pt003,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:48:00Z,1,GSM5837192,CD90+,Forearm skin,SRP356854,Skin
SRR17763222,RNA-Seq,76,1052967308,PRJNA800731,SAMN25279232,439709961,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925430,GSM5837193,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03034,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:51:00Z,1,GSM5837193,CD90+,Forearm skin,SRP356854,Skin
SRR17763223,RNA-Seq,76,769783404,PRJNA800731,SAMN25279233,322205340,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925431,GSM5837194,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03035,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:51:00Z,1,GSM5837194,CD90+,Forearm skin,SRP356854,Skin
SRR17763224,RNA-Seq,76,1098945028,PRJNA800731,SAMN25279234,459038323,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925205,GSM5837195,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03035,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:53:00Z,1,GSM5837195,CD90+,Forearm skin,SRP356854,Skin
SRR17763225,RNA-Seq,76,909363104,PRJNA800731,SAMN25279235,378096674,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925206,GSM5837196,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03035,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:51:00Z,1,GSM5837196,CD90+,Forearm skin,SRP356854,Skin
SRR17763226,RNA-Seq,76,996022104,PRJNA800731,SAMN25279236,413189432,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925207,GSM5837197,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03035,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:52:00Z,1,GSM5837197,CD90+,Forearm skin,SRP356854,Skin
SRR17763227,RNA-Seq,76,931787436,PRJNA800731,SAMN25279237,387698909,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925208,GSM5837198,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Morphea_pt003,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:50:00Z,1,GSM5837198,CD90+,Forearm skin,SRP356854,skin
SRR17763228,RNA-Seq,76,1302387452,PRJNA800731,SAMN25279238,542345808,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925209,GSM5837199,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Morphea_pt003,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:53:00Z,1,GSM5837199,CD90+,Forearm skin,SRP356854,skin
SRR17763229,RNA-Seq,76,552669872,PRJNA800731,SAMN25279239,239029767,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925210,GSM5837200,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Morphea_pt004,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:49:00Z,1,GSM5837200,CD90+,Forearm skin,SRP356854,skin
SRR17763230,RNA-Seq,76,1094353868,PRJNA800731,SAMN25279240,456251013,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925211,GSM5837201,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Morphea_pt004,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:52:00Z,1,GSM5837201,CD90+,Forearm skin,SRP356854,skin
SRR17763231,RNA-Seq,76,1099386816,PRJNA800731,SAMN25279241,459229536,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925212,GSM5837202,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,GVHD_pt008,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:52:00Z,1,GSM5837202,CD90+,Forearm skin,SRP356854,Skin
SRR17763232,RNA-Seq,84,343203084,PRJNA800731,SAMN25279242,142860529,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925728,GSM5837203,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl015,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:48:00Z,1,GSM5837203,CD45+,Peripheral blood,SRP356854,Blood
SRR17763233,RNA-Seq,84,2169315876,PRJNA800731,SAMN25279242,956412214,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925728,GSM5837203,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl015,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:56:00Z,1,GSM5837203,CD45+,Peripheral blood,SRP356854,Blood
SRR17763234,RNA-Seq,84,307390188,PRJNA800731,SAMN25279243,128214297,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925729,GSM5837204,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl015,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:48:00Z,1,GSM5837204,CD45+,Peripheral blood,SRP356854,Blood
SRR17763235,RNA-Seq,84,1961251824,PRJNA800731,SAMN25279243,867892256,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925729,GSM5837204,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl015,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:56:00Z,1,GSM5837204,CD45+,Peripheral blood,SRP356854,Blood
SRR17763236,RNA-Seq,84,147009492,PRJNA800731,SAMN25279244,63249379,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925730,GSM5837205,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl016,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:47:00Z,1,GSM5837205,CD45+,Peripheral blood,SRP356854,Blood
SRR17763237,RNA-Seq,84,699909504,PRJNA800731,SAMN25279244,319256644,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925730,GSM5837205,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl016,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:49:00Z,1,GSM5837205,CD45+,Peripheral blood,SRP356854,Blood
SRR17763238,RNA-Seq,84,254064720,PRJNA800731,SAMN25279245,106884376,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925731,GSM5837206,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl016,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:48:00Z,1,GSM5837206,CD45+,Peripheral blood,SRP356854,Blood
